customer_id,tenant_id,customer_name,age,gender,city,annual_income,tenure_months,engagement_score,risk_score,segment
T1_C321,T1,Customer 321,65,F,CityC,73593,14,59.44,35.85,Working Professional
T1_C322,T1,Customer 322,22,M,CityC,51768,23,68.8,54.05,Wealth Creator
T1_C323,T1,Customer 323,64,Other,CityC,118809,94,28.91,75.33,Wealth Creator
T1_C324,T1,Customer 324,30,Other,CityB,89741,90,56.04,67.53,Young Digital User
T1_C325,T1,Customer 325,27,M,CityA,48496,111,64.58,91.77,Working Professional
T1_C326,T1,Customer 326,53,F,CityB,63066,119,96.55,88.8,Working Professional
T1_C327,T1,Customer 327,22,Other,CityA,124912,38,7.88,37.51,Family Builder
T1_C328,T1,Customer 328,56,Other,CityC,67123,27,50.27,5.1,Working Professional
T1_C329,T1,Customer 329,50,M,CityA,149611,84,71.18,49.24,Working Professional
T1_C330,T1,Customer 330,24,F,CityB,145607,2,44.39,55.87,Working Professional
T1_C331,T1,Customer 331,39,F,CityB,110061,55,86.65,77.73,Wealth Creator
T1_C332,T1,Customer 332,35,F,CityC,124384,4,72.96,53.96,Working Professional
T1_C333,T1,Customer 333,20,M,CityC,50957,120,80.01,26.14,Wealth Creator
T1_C334,T1,Customer 334,48,Other,CityA,67327,119,17.19,54.69,Family Builder
T1_C335,T1,Customer 335,66,Other,CityA,103524,68,96.03,62.98,Working Professional
T1_C336,T1,Customer 336,29,F,CityB,132051,88,97.19,10.5,Working Professional
T1_C337,T1,Customer 337,20,F,CityC,52291,83,87.85,43.89,Wealth Creator
T1_C338,T1,Customer 338,45,F,CityC,73707,16,14.71,31.73,Retirement Planner
T1_C339,T1,Customer 339,38,M,CityC,57531,40,98.46,11.41,Retirement Planner
T1_C340,T1,Customer 340,34,F,CityC,72079,119,12.55,35.85,Working Professional
T1_C341,T1,Customer 341,63,F,CityC,45182,76,71.78,28.0,Wealth Creator
T1_C342,T1,Customer 342,70,F,CityB,47903,10,19.31,16.0,Working Professional
T1_C343,T1,Customer 343,50,M,CityA,53880,75,5.14,92.49,Retirement Planner
T1_C344,T1,Customer 344,49,Other,CityC,98472,5,50.68,40.8,Family Builder
T1_C345,T1,Customer 345,61,F,CityB,64961,74,37.45,83.12,Retirement Planner
T1_C346,T1,Customer 346,23,M,CityA,148602,103,83.48,24.68,Wealth Creator
T1_C347,T1,Customer 347,49,F,CityC,126834,38,52.87,1.24,Young Digital User
T1_C348,T1,Customer 348,57,F,CityB,130113,46,85.98,41.26,Young Digital User
T1_C349,T1,Customer 349,21,F,CityC,118011,74,93.63,43.8,Retirement Planner
T1_C350,T1,Customer 350,18,F,CityC,122970,42,83.55,93.48,Wealth Creator
T1_C351,T1,Customer 351,38,Other,CityC,111348,75,69.85,95.07,Working Professional
T1_C352,T1,Customer 352,33,Other,CityB,105359,65,32.49,69.64,Working Professional
T1_C353,T1,Customer 353,63,F,CityC,73904,63,76.05,57.03,Family Builder
T1_C354,T1,Customer 354,64,M,CityA,68729,86,61.56,51.05,Wealth Creator
T1_C355,T1,Customer 355,45,F,CityA,34962,69,39.79,21.3,Young Digital User
T1_C356,T1,Customer 356,57,M,CityA,36200,120,16.93,46.06,Young Digital User
T1_C357,T1,Customer 357,32,M,CityB,118751,109,94.33,36.24,Retirement Planner
T1_C358,T1,Customer 358,25,M,CityB,97110,41,1.58,93.08,Family Builder
T1_C359,T1,Customer 359,27,Other,CityA,41895,91,63.58,99.53,Family Builder
T1_C360,T1,Customer 360,43,Other,CityC,98336,5,32.94,68.4,Wealth Creator
T1_C361,T1,Customer 361,47,Other,CityB,84690,38,51.3,58.22,Wealth Creator
T1_C362,T1,Customer 362,56,F,CityA,102678,58,56.25,90.52,Working Professional
T1_C363,T1,Customer 363,35,Other,CityC,140839,39,51.69,73.47,Working Professional
T1_C364,T1,Customer 364,60,F,CityA,62650,5,97.69,42.01,Retirement Planner
T1_C365,T1,Customer 365,55,Other,CityB,133435,40,29.82,31.59,Working Professional
T1_C366,T1,Customer 366,47,M,CityA,91048,20,53.91,45.38,Young Digital User
T1_C367,T1,Customer 367,66,F,CityC,61084,50,73.94,64.28,Young Digital User
T1_C368,T1,Customer 368,57,M,CityB,106685,29,78.19,9.43,Family Builder
T1_C369,T1,Customer 369,60,Other,CityB,36954,119,0.94,59.58,Wealth Creator
T1_C370,T1,Customer 370,50,M,CityA,71572,43,60.51,62.75,Retirement Planner
T1_C371,T1,Customer 371,23,M,CityA,114653,46,4.9,5.74,Young Digital User
T1_C372,T1,Customer 372,35,Other,CityC,93035,69,44.33,0.39,Retirement Planner
T1_C373,T1,Customer 373,66,M,CityC,87753,99,60.92,51.55,Working Professional
T1_C374,T1,Customer 374,49,M,CityC,55588,23,81.62,72.05,Family Builder
T1_C375,T1,Customer 375,24,M,CityC,85310,11,49.19,70.89,Young Digital User
T1_C376,T1,Customer 376,54,M,CityB,39103,19,63.32,16.8,Wealth Creator
T1_C377,T1,Customer 377,55,Other,CityC,103194,78,15.7,65.34,Wealth Creator
T1_C378,T1,Customer 378,65,M,CityC,82881,63,3.85,86.74,Family Builder
T1_C379,T1,Customer 379,36,M,CityB,68277,117,90.63,87.38,Retirement Planner
T1_C380,T1,Customer 380,44,F,CityA,43137,82,50.77,57.66,Working Professional
T1_C381,T1,Customer 381,44,F,CityB,131114,119,4.72,96.31,Working Professional
T1_C382,T1,Customer 382,37,F,CityA,60418,31,33.06,42.02,Young Digital User
T1_C383,T1,Customer 383,38,Other,CityB,87753,118,1.1,34.82,Wealth Creator
T1_C384,T1,Customer 384,23,F,CityB,70436,77,64.04,52.35,Retirement Planner
T1_C385,T1,Customer 385,24,M,CityB,106336,88,95.49,70.92,Wealth Creator
T1_C386,T1,Customer 386,21,M,CityB,112530,7,71.7,59.03,Wealth Creator
T1_C387,T1,Customer 387,61,M,CityC,148563,56,2.49,56.27,Working Professional
T1_C388,T1,Customer 388,61,Other,CityC,31138,82,6.21,21.1,Wealth Creator
T1_C389,T1,Customer 389,62,M,CityA,105848,41,35.56,4.66,Young Digital User
T1_C390,T1,Customer 390,68,Other,CityC,101357,31,8.11,48.56,Family Builder
T1_C391,T1,Customer 391,27,M,CityC,66754,103,89.65,95.92,Young Digital User
T1_C392,T1,Customer 392,20,F,CityA,108383,4,60.79,71.46,Retirement Planner
T1_C393,T1,Customer 393,29,Other,CityA,101045,52,78.35,92.42,Working Professional
T1_C394,T1,Customer 394,41,Other,CityA,87745,120,25.04,60.91,Retirement Planner
T1_C395,T1,Customer 395,40,Other,CityB,90992,53,3.4,87.3,Family Builder
T1_C396,T1,Customer 396,25,Other,CityA,55947,14,90.27,27.67,Working Professional
T1_C397,T1,Customer 397,70,F,CityB,38914,30,73.0,43.39,Family Builder
T1_C398,T1,Customer 398,48,Other,CityC,90410,56,35.31,96.01,Young Digital User
T1_C399,T1,Customer 399,21,M,CityA,98497,2,46.76,85.38,Young Digital User
T1_C400,T1,Customer 400,66,M,CityB,146037,18,87.16,16.7,Family Builder
T1_C401,T1,Customer 401,24,Other,CityB,134218,8,1.07,12.06,Working Professional
T1_C402,T1,Customer 402,42,F,CityC,50392,16,32.55,62.25,Wealth Creator
T1_C403,T1,Customer 403,20,F,CityC,143819,54,40.12,72.69,Wealth Creator
T1_C404,T1,Customer 404,61,F,CityB,129832,48,94.58,86.78,Retirement Planner
T1_C405,T1,Customer 405,28,F,CityB,75838,29,34.44,19.05,Wealth Creator
T1_C406,T1,Customer 406,21,F,CityC,43917,10,73.68,42.72,Family Builder
T1_C407,T1,Customer 407,61,F,CityA,32403,21,52.84,46.65,Young Digital User
T1_C408,T1,Customer 408,69,Other,CityC,140643,22,44.29,57.65,Family Builder
T1_C409,T1,Customer 409,69,M,CityA,38129,95,55.29,12.34,Working Professional
T1_C410,T1,Customer 410,37,Other,CityB,117088,6,92.23,35.61,Working Professional
T1_C411,T1,Customer 411,64,M,CityB,73603,37,6.12,66.91,Working Professional
T1_C412,T1,Customer 412,33,Other,CityB,104480,26,90.13,46.29,Family Builder
T1_C413,T1,Customer 413,50,M,CityC,69513,57,38.71,88.74,Working Professional
T1_C414,T1,Customer 414,46,M,CityB,135263,21,47.37,56.17,Young Digital User
T1_C415,T1,Customer 415,50,F,CityC,92935,91,49.69,97.92,Working Professional
T1_C416,T1,Customer 416,25,F,CityC,105947,99,88.38,28.1,Working Professional
T1_C417,T1,Customer 417,44,Other,CityC,81828,25,32.55,6.66,Retirement Planner
T1_C418,T1,Customer 418,41,F,CityB,65798,48,49.0,25.42,Family Builder
T1_C419,T1,Customer 419,55,Other,CityB,141349,69,68.4,16.38,Family Builder
T1_C420,T1,Customer 420,64,F,CityA,133750,30,66.96,42.06,Retirement Planner
T1_C421,T1,Customer 421,50,M,CityC,126237,55,98.08,99.52,Wealth Creator
T1_C422,T1,Customer 422,57,Other,CityA,145402,34,99.52,72.16,Wealth Creator
T1_C423,T1,Customer 423,27,M,CityB,129802,19,74.3,64.24,Family Builder
T1_C424,T1,Customer 424,20,M,CityC,106290,82,84.25,55.6,Retirement Planner
T1_C425,T1,Customer 425,29,M,CityA,40427,55,95.86,90.16,Young Digital User
T1_C426,T1,Customer 426,56,F,CityA,58683,116,45.42,34.33,Retirement Planner
T1_C427,T1,Customer 427,59,M,CityB,104667,12,64.24,74.91,Retirement Planner
T1_C428,T1,Customer 428,57,M,CityA,123325,115,62.72,24.72,Working Professional
T1_C429,T1,Customer 429,40,Other,CityB,110876,14,54.03,59.25,Wealth Creator
T1_C430,T1,Customer 430,32,F,CityB,81355,62,15.64,45.49,Wealth Creator
T1_C431,T1,Customer 431,33,Other,CityC,35742,10,68.57,34.74,Young Digital User
T1_C432,T1,Customer 432,28,F,CityB,70770,24,3.19,6.99,Young Digital User
T1_C433,T1,Customer 433,33,F,CityC,68098,98,97.02,69.18,Retirement Planner
T1_C434,T1,Customer 434,34,Other,CityB,112522,26,65.09,27.6,Retirement Planner
T1_C435,T1,Customer 435,44,F,CityB,129908,50,59.21,33.14,Working Professional
T1_C436,T1,Customer 436,45,Other,CityB,140574,83,14.81,18.73,Retirement Planner
T1_C437,T1,Customer 437,37,F,CityC,134500,9,99.03,28.98,Working Professional
T1_C438,T1,Customer 438,43,M,CityB,79114,68,28.67,88.69,Young Digital User
T1_C439,T1,Customer 439,39,F,CityA,41924,62,73.15,68.07,Young Digital User
T1_C440,T1,Customer 440,52,Other,CityC,101081,72,57.79,20.87,Retirement Planner
T1_C441,T1,Customer 441,38,F,CityB,62879,72,74.23,85.61,Retirement Planner
T1_C442,T1,Customer 442,32,F,CityA,110207,94,59.54,0.91,Family Builder
T1_C443,T1,Customer 443,65,M,CityA,75269,109,20.25,93.43,Young Digital User
T1_C444,T1,Customer 444,50,Other,CityB,36834,72,98.67,60.38,Family Builder
T1_C445,T1,Customer 445,39,M,CityA,58119,57,21.06,75.73,Young Digital User
T1_C446,T1,Customer 446,56,F,CityC,143546,64,25.94,37.97,Retirement Planner
T1_C447,T1,Customer 447,23,M,CityB,79053,56,78.81,38.82,Young Digital User
T1_C448,T1,Customer 448,37,F,CityB,136188,81,54.19,65.35,Wealth Creator
T1_C449,T1,Customer 449,22,F,CityC,56120,3,94.37,62.26,Young Digital User
T1_C450,T1,Customer 450,19,Other,CityA,123660,10,2.26,33.94,Wealth Creator
T1_C451,T1,Customer 451,57,Other,CityC,67461,19,25.19,8.73,Young Digital User
T1_C452,T1,Customer 452,58,Other,CityC,135085,107,95.07,97.08,Retirement Planner
T1_C453,T1,Customer 453,23,M,CityA,148589,117,32.48,99.93,Family Builder
T1_C454,T1,Customer 454,36,M,CityC,88127,33,0.5,58.53,Family Builder
T1_C455,T1,Customer 455,69,M,CityB,45598,86,7.6,33.96,Family Builder
T1_C456,T1,Customer 456,30,M,CityC,144916,69,73.71,48.29,Working Professional
T1_C457,T1,Customer 457,64,M,CityC,103565,95,85.68,75.11,Young Digital User
T1_C458,T1,Customer 458,48,M,CityC,55528,15,0.23,56.07,Retirement Planner
T1_C459,T1,Customer 459,41,F,CityC,38304,63,45.15,45.38,Retirement Planner
T1_C460,T1,Customer 460,20,F,CityC,139587,94,54.27,0.02,Young Digital User
T1_C461,T1,Customer 461,70,F,CityC,87368,101,18.4,87.25,Young Digital User
T1_C462,T1,Customer 462,54,M,CityA,71916,36,52.74,39.92,Retirement Planner
T1_C463,T1,Customer 463,68,Other,CityB,99598,17,64.42,51.08,Young Digital User
T1_C464,T1,Customer 464,65,Other,CityA,48341,38,58.77,54.49,Young Digital User
T1_C465,T1,Customer 465,27,M,CityA,42653,110,69.02,64.33,Wealth Creator
T1_C466,T1,Customer 466,42,M,CityA,69306,98,29.69,0.91,Young Digital User
T1_C467,T1,Customer 467,37,Other,CityC,88876,53,23.69,70.46,Family Builder
T1_C468,T1,Customer 468,57,Other,CityC,43399,49,84.15,22.38,Working Professional
T1_C469,T1,Customer 469,50,M,CityB,136272,73,92.59,23.34,Working Professional
T1_C470,T1,Customer 470,54,F,CityC,52951,109,11.16,41.16,Family Builder
T1_C471,T1,Customer 471,43,F,CityB,71927,19,27.42,54.94,Retirement Planner
T1_C472,T1,Customer 472,19,Other,CityC,89537,77,57.04,77.13,Family Builder
T1_C473,T1,Customer 473,56,Other,CityB,108965,94,64.14,70.79,Working Professional
T1_C474,T1,Customer 474,59,F,CityB,138114,102,62.55,59.8,Family Builder
T1_C475,T1,Customer 475,55,M,CityA,69488,25,47.65,98.02,Young Digital User
T1_C476,T1,Customer 476,63,M,CityA,79090,82,44.54,54.46,Family Builder
T1_C477,T1,Customer 477,65,F,CityC,46048,46,32.01,78.3,Working Professional
T1_C478,T1,Customer 478,69,M,CityC,124540,81,46.58,17.34,Young Digital User
T1_C479,T1,Customer 479,46,Other,CityA,73685,62,46.83,18.97,Family Builder
T1_C480,T1,Customer 480,40,F,CityB,70171,42,93.29,9.08,Family Builder
T1_C481,T1,Customer 481,52,Other,CityA,37923,8,64.64,0.09,Family Builder
T1_C482,T1,Customer 482,36,M,CityC,82334,68,53.23,58.57,Wealth Creator
T1_C483,T1,Customer 483,41,F,CityA,92295,27,1.56,23.83,Wealth Creator
T1_C484,T1,Customer 484,57,M,CityB,132692,5,24.74,54.61,Retirement Planner
T1_C485,T1,Customer 485,46,F,CityA,80106,15,12.91,52.87,Family Builder
T1_C486,T1,Customer 486,27,Other,CityC,116336,4,83.77,13.74,Wealth Creator
T1_C487,T1,Customer 487,37,Other,CityB,147362,25,24.95,16.01,Retirement Planner
T1_C488,T1,Customer 488,66,F,CityB,62371,70,86.98,9.29,Wealth Creator
T1_C489,T1,Customer 489,45,Other,CityA,93670,72,67.64,94.65,Retirement Planner
T1_C490,T1,Customer 490,26,M,CityB,59376,72,10.81,97.43,Working Professional
T1_C491,T1,Customer 491,37,M,CityA,78278,73,48.53,61.62,Retirement Planner
T1_C492,T1,Customer 492,20,F,CityA,55063,45,23.45,13.91,Family Builder
T1_C493,T1,Customer 493,20,F,CityA,144132,29,41.15,90.46,Family Builder
T1_C494,T1,Customer 494,53,Other,CityA,126603,115,23.68,95.0,Working Professional
T1_C495,T1,Customer 495,33,M,CityA,60378,90,26.98,73.1,Working Professional
T1_C496,T1,Customer 496,55,M,CityA,49509,79,98.29,97.15,Family Builder
T1_C497,T1,Customer 497,40,M,CityC,99875,16,24.29,8.62,Working Professional
T1_C498,T1,Customer 498,33,Other,CityA,107499,113,75.82,92.24,Retirement Planner
T1_C499,T1,Customer 499,22,F,CityC,144263,70,21.06,95.8,Retirement Planner
T1_C500,T1,Customer 500,28,Other,CityA,54645,75,28.08,7.33,Working Professional
T1_C501,T1,Customer 501,56,M,CityC,48503,110,76.27,77.19,Family Builder
T1_C502,T1,Customer 502,67,Other,CityC,99006,85,4.67,59.5,Retirement Planner
T1_C503,T1,Customer 503,34,M,CityB,133309,64,16.47,21.1,Retirement Planner
T1_C504,T1,Customer 504,54,Other,CityB,140472,70,94.4,84.24,Family Builder
T1_C505,T1,Customer 505,19,F,CityC,64330,83,40.02,54.7,Wealth Creator
T1_C506,T1,Customer 506,61,Other,CityC,131455,115,26.67,24.63,Working Professional
T1_C507,T1,Customer 507,38,Other,CityB,62120,64,89.05,81.29,Family Builder
T1_C508,T1,Customer 508,39,M,CityC,81693,55,18.12,57.69,Family Builder
T1_C509,T1,Customer 509,45,M,CityC,76721,39,77.64,60.29,Working Professional
T1_C510,T1,Customer 510,20,Other,CityB,85095,60,8.18,49.63,Young Digital User
T1_C511,T1,Customer 511,66,F,CityB,43459,103,37.2,55.4,Young Digital User
T1_C512,T1,Customer 512,44,Other,CityB,137336,80,77.98,40.57,Young Digital User
T1_C513,T1,Customer 513,65,M,CityC,37106,8,82.52,57.98,Retirement Planner
T1_C514,T1,Customer 514,29,Other,CityA,141146,53,61.36,90.81,Retirement Planner
T1_C515,T1,Customer 515,65,M,CityC,46367,62,19.69,14.59,Retirement Planner
T1_C516,T1,Customer 516,37,M,CityA,62743,62,80.42,81.36,Wealth Creator
T1_C517,T1,Customer 517,26,Other,CityB,34827,61,49.15,68.89,Retirement Planner
T1_C518,T1,Customer 518,19,Other,CityC,117553,112,11.35,82.4,Retirement Planner
T1_C519,T1,Customer 519,24,Other,CityA,97810,60,77.35,18.87,Retirement Planner
T1_C520,T1,Customer 520,61,Other,CityC,73920,56,29.68,83.46,Family Builder
T1_C521,T1,Customer 521,39,Other,CityA,124961,37,78.22,9.34,Wealth Creator
T1_C522,T1,Customer 522,40,F,CityB,141531,4,82.24,34.48,Working Professional
T1_C523,T1,Customer 523,32,F,CityC,60695,41,32.15,60.92,Wealth Creator
T1_C524,T1,Customer 524,58,F,CityA,54317,118,97.21,66.73,Working Professional
T1_C525,T1,Customer 525,30,Other,CityC,143915,40,32.62,6.11,Family Builder
T1_C526,T1,Customer 526,27,F,CityB,80949,53,86.4,84.25,Young Digital User
T1_C527,T1,Customer 527,45,M,CityB,81122,1,71.93,89.07,Family Builder
T1_C528,T1,Customer 528,36,M,CityB,100093,77,70.74,5.74,Family Builder
T1_C529,T1,Customer 529,70,Other,CityA,74727,92,14.1,23.75,Young Digital User
T1_C530,T1,Customer 530,47,F,CityC,85897,90,45.24,23.25,Retirement Planner
T1_C531,T1,Customer 531,19,Other,CityC,97443,104,10.63,51.11,Wealth Creator
T1_C532,T1,Customer 532,35,F,CityC,146277,82,6.65,82.75,Wealth Creator
T1_C533,T1,Customer 533,21,Other,CityB,130006,29,75.37,43.07,Retirement Planner
T1_C534,T1,Customer 534,68,F,CityA,32033,108,2.09,82.51,Family Builder
T1_C535,T1,Customer 535,49,F,CityA,116024,4,39.49,34.88,Retirement Planner
T1_C536,T1,Customer 536,42,Other,CityA,102271,53,97.06,32.05,Retirement Planner
T1_C537,T1,Customer 537,26,Other,CityB,143346,78,34.7,56.96,Family Builder
T1_C538,T1,Customer 538,51,M,CityC,68289,76,19.95,82.67,Working Professional
T1_C539,T1,Customer 539,19,F,CityB,49764,78,22.24,89.77,Wealth Creator
T1_C540,T1,Customer 540,18,F,CityB,51928,52,56.64,51.67,Family Builder
T1_C541,T1,Customer 541,27,M,CityA,108664,87,55.47,92.93,Working Professional
T1_C542,T1,Customer 542,33,F,CityC,43450,22,7.74,70.97,Working Professional
T1_C543,T1,Customer 543,44,F,CityA,86309,8,24.18,51.13,Family Builder
T1_C544,T1,Customer 544,57,M,CityA,123814,51,48.07,41.62,Retirement Planner
T1_C545,T1,Customer 545,63,F,CityA,99650,109,31.59,38.72,Family Builder
T1_C546,T1,Customer 546,21,F,CityC,105787,42,25.48,18.01,Wealth Creator
T1_C547,T1,Customer 547,42,M,CityC,32988,49,66.54,33.07,Retirement Planner
T1_C548,T1,Customer 548,66,F,CityC,122435,28,0.91,14.59,Retirement Planner
T1_C549,T1,Customer 549,55,Other,CityA,58127,118,19.46,3.15,Working Professional
T1_C550,T1,Customer 550,61,M,CityC,46803,17,68.76,42.18,Working Professional
T1_C551,T1,Customer 551,42,Other,CityB,61217,23,53.85,2.02,Retirement Planner
T1_C552,T1,Customer 552,63,F,CityA,51214,110,44.09,81.16,Working Professional
T1_C553,T1,Customer 553,37,M,CityC,68305,10,91.19,58.05,Working Professional
T1_C554,T1,Customer 554,29,M,CityA,69299,36,20.65,31.24,Young Digital User
T1_C555,T1,Customer 555,18,F,CityC,148408,23,46.19,44.22,Working Professional
T1_C556,T1,Customer 556,50,M,CityC,100485,53,23.37,98.18,Family Builder
T1_C557,T1,Customer 557,66,M,CityA,116905,47,67.03,59.34,Wealth Creator
T1_C558,T1,Customer 558,44,F,CityA,140531,64,5.08,71.33,Wealth Creator
T1_C559,T1,Customer 559,26,Other,CityB,128877,87,60.64,99.45,Working Professional
T1_C560,T1,Customer 560,42,M,CityB,42103,112,99.7,84.25,Young Digital User
T1_C561,T1,Customer 561,48,Other,CityA,99810,29,51.9,68.83,Family Builder
T1_C562,T1,Customer 562,64,Other,CityA,62178,67,67.41,66.55,Young Digital User
T1_C563,T1,Customer 563,50,F,CityC,123502,23,73.97,87.2,Working Professional
T1_C564,T1,Customer 564,70,Other,CityA,126593,88,9.0,28.48,Working Professional
T1_C565,T1,Customer 565,51,M,CityA,91439,55,61.71,46.18,Family Builder
T1_C566,T1,Customer 566,55,Other,CityB,67057,88,17.35,93.37,Retirement Planner
T1_C567,T1,Customer 567,40,M,CityB,95903,111,55.45,98.85,Young Digital User
T1_C568,T1,Customer 568,21,Other,CityB,144740,106,83.14,28.29,Family Builder
T1_C569,T1,Customer 569,45,Other,CityB,88067,88,37.38,96.8,Retirement Planner
T1_C570,T1,Customer 570,25,M,CityB,66481,83,21.98,44.75,Family Builder
T1_C571,T1,Customer 571,37,Other,CityA,112273,50,97.46,64.88,Retirement Planner
T1_C572,T1,Customer 572,61,Other,CityB,53252,65,68.46,10.08,Young Digital User
T1_C573,T1,Customer 573,64,M,CityB,50118,50,52.01,62.0,Working Professional
T1_C574,T1,Customer 574,46,Other,CityC,31339,68,68.22,93.63,Wealth Creator
T1_C575,T1,Customer 575,18,F,CityB,135876,41,96.85,99.63,Family Builder
T1_C576,T1,Customer 576,25,Other,CityA,111977,63,59.18,63.35,Working Professional
T1_C577,T1,Customer 577,60,Other,CityA,78503,56,22.02,1.16,Young Digital User
T1_C578,T1,Customer 578,62,Other,CityA,44740,25,25.28,94.2,Young Digital User
T1_C579,T1,Customer 579,26,Other,CityC,144502,8,35.64,76.17,Working Professional
T1_C580,T1,Customer 580,21,Other,CityC,128760,47,81.37,18.16,Family Builder
T1_C581,T1,Customer 581,24,M,CityB,141246,115,8.67,5.75,Retirement Planner
T1_C582,T1,Customer 582,20,Other,CityA,95414,34,45.0,87.04,Working Professional
T1_C583,T1,Customer 583,59,F,CityC,128663,117,3.19,89.72,Wealth Creator
T1_C584,T1,Customer 584,31,Other,CityA,109935,5,52.91,93.12,Young Digital User
T1_C585,T1,Customer 585,70,F,CityA,35470,57,80.64,85.0,Retirement Planner
T1_C586,T1,Customer 586,46,M,CityC,122628,21,64.92,13.16,Family Builder
T1_C587,T1,Customer 587,68,M,CityA,134067,1,33.63,13.73,Retirement Planner
T1_C588,T1,Customer 588,33,Other,CityA,79505,100,94.11,34.53,Family Builder
T1_C589,T1,Customer 589,28,Other,CityB,78446,8,89.82,46.86,Retirement Planner
T1_C590,T1,Customer 590,51,F,CityA,53897,60,91.39,52.47,Family Builder
T1_C591,T1,Customer 591,63,Other,CityC,51729,82,79.37,95.16,Retirement Planner
T1_C592,T1,Customer 592,56,Other,CityC,101246,11,20.96,3.61,Wealth Creator
T1_C593,T1,Customer 593,30,M,CityC,44883,109,99.5,91.14,Family Builder
