customer_id,tenant_id,product_id,ownership_date,usage_score
T1_C54,T1,T1_P16,2022-03-22,56.18
T1_C54,T1,T1_P83,2020-02-27,58.61
T1_C54,T1,T1_P282,2021-11-08,34.71
T1_C54,T1,T1_P8,2021-04-07,22.06
T1_C54,T1,T1_P59,2022-03-24,12.66
T1_C54,T1,T1_P238,2022-01-16,18.84
T1_C54,T1,T1_P150,2021-06-03,4.47
T1_C54,T1,T1_P193,2022-02-12,90.7
T1_C54,T1,T1_P170,2020-11-19,41.04
T1_C54,T1,T1_P176,2021-09-10,52.55
T1_C54,T1,T1_P252,2021-02-28,63.66
T1_C54,T1,T1_P226,2021-12-16,74.39
T1_C54,T1,T1_P105,2021-08-23,59.3
T1_C54,T1,T1_P256,2021-03-07,83.03
T1_C54,T1,T1_P5,2021-09-28,68.13
T1_C55,T1,T1_P131,2022-07-12,1.37
T1_C55,T1,T1_P146,2021-05-26,67.84
T1_C55,T1,T1_P221,2020-03-21,19.95
T1_C55,T1,T1_P230,2022-09-20,18.27
T1_C55,T1,T1_P225,2020-09-10,88.73
T1_C55,T1,T1_P272,2020-02-05,66.59
T1_C55,T1,T1_P80,2022-08-16,4.65
T1_C55,T1,T1_P182,2020-03-29,52.04
T1_C55,T1,T1_P39,2021-05-28,49.5
T1_C55,T1,T1_P185,2021-05-24,71.46
T1_C55,T1,T1_P135,2020-03-24,61.56
T1_C55,T1,T1_P132,2021-09-15,52.69
T1_C56,T1,T1_P220,2021-08-27,1.66
T1_C56,T1,T1_P39,2022-07-04,12.47
T1_C56,T1,T1_P63,2020-01-24,6.17
T1_C56,T1,T1_P43,2022-03-18,44.64
T1_C56,T1,T1_P183,2020-09-25,68.67
T1_C56,T1,T1_P78,2020-05-31,54.98
T1_C57,T1,T1_P70,2022-08-31,25.65
T1_C57,T1,T1_P16,2022-07-16,42.39
T1_C57,T1,T1_P46,2022-03-09,29.63
T1_C57,T1,T1_P229,2022-04-01,55.05
T1_C57,T1,T1_P63,2021-03-08,43.51
T1_C57,T1,T1_P284,2022-02-14,92.08
T1_C57,T1,T1_P183,2020-09-07,29.27
T1_C57,T1,T1_P161,2020-12-07,1.44
T1_C57,T1,T1_P78,2021-07-26,65.34
T1_C58,T1,T1_P190,2021-04-20,5.78
T1_C58,T1,T1_P256,2022-09-22,16.74
T1_C58,T1,T1_P220,2022-06-11,59.1
T1_C58,T1,T1_P183,2020-04-29,75.1
T1_C58,T1,T1_P118,2020-06-05,59.82
T1_C59,T1,T1_P153,2022-02-13,56.4
T1_C59,T1,T1_P190,2022-03-17,17.09
T1_C59,T1,T1_P82,2021-03-29,12.6
T1_C59,T1,T1_P45,2020-06-20,10.21
T1_C60,T1,T1_P83,2021-03-14,9.37
T1_C60,T1,T1_P282,2020-04-01,74.74
T1_C60,T1,T1_P8,2022-04-09,86.21
T1_C60,T1,T1_P59,2022-08-08,56.55
T1_C60,T1,T1_P256,2021-12-15,26.28
T1_C60,T1,T1_P5,2022-06-08,69.7
T1_C61,T1,T1_P113,2021-12-31,67.24
T1_C61,T1,T1_P216,2021-03-02,48.31
T1_C61,T1,T1_P120,2021-09-20,17.88
T1_C61,T1,T1_P241,2022-09-20,90.43
T1_C61,T1,T1_P220,2022-05-10,22.44
T1_C61,T1,T1_P39,2020-08-10,74.2
T1_C61,T1,T1_P63,2022-03-13,99.71
T1_C61,T1,T1_P43,2022-09-03,1.53
T1_C61,T1,T1_P183,2020-07-03,87.81
T1_C61,T1,T1_P78,2022-07-08,39.52
T1_C62,T1,T1_P246,2020-02-23,63.46
T1_C62,T1,T1_P72,2021-05-17,90.29
T1_C62,T1,T1_P19,2020-06-23,40.84
T1_C62,T1,T1_P140,2020-11-13,43.43
T1_C62,T1,T1_P137,2022-07-27,12.99
T1_C62,T1,T1_P160,2021-08-10,96.17
T1_C62,T1,T1_P119,2020-06-01,10.93
T1_C62,T1,T1_P141,2022-06-01,97.68
T1_C62,T1,T1_P280,2021-12-26,41.98
T1_C62,T1,T1_P172,2020-03-02,28.19
T1_C62,T1,T1_P222,2021-08-22,37.41
T1_C62,T1,T1_P127,2020-07-30,31.24
T1_C62,T1,T1_P261,2020-02-18,1.66
T1_C62,T1,T1_P201,2021-09-14,80.73
T1_C63,T1,T1_P19,2022-04-11,99.17
T1_C63,T1,T1_P137,2022-02-07,84.62
T1_C63,T1,T1_P160,2021-01-16,4.81
T1_C63,T1,T1_P222,2021-09-26,28.92
T1_C63,T1,T1_P261,2022-05-02,4.88
T1_C64,T1,T1_P117,2021-11-04,47.6
T1_C64,T1,T1_P131,2020-09-03,9.63
T1_C64,T1,T1_P146,2021-09-18,28.38
T1_C64,T1,T1_P221,2021-11-26,50.99
T1_C64,T1,T1_P115,2020-04-17,16.5
T1_C64,T1,T1_P230,2020-11-04,91.41
T1_C64,T1,T1_P225,2022-02-24,2.3
T1_C64,T1,T1_P272,2020-11-02,67.07
T1_C64,T1,T1_P80,2021-06-21,13.99
T1_C64,T1,T1_P182,2021-12-22,98.65
T1_C64,T1,T1_P286,2021-01-26,49.65
T1_C64,T1,T1_P39,2021-03-26,0.14
T1_C64,T1,T1_P185,2020-01-17,11.6
T1_C64,T1,T1_P135,2020-01-06,4.54
T1_C64,T1,T1_P132,2021-08-23,43.89
T1_C65,T1,T1_P6,2020-02-08,10.41
T1_C65,T1,T1_P190,2021-11-09,4.01
T1_C65,T1,T1_P213,2021-01-07,51.32
T1_C65,T1,T1_P263,2020-07-26,23.04
T1_C65,T1,T1_P149,2020-07-01,46.72
T1_C65,T1,T1_P206,2020-04-17,94.07
T1_C65,T1,T1_P273,2021-06-12,50.76
T1_C65,T1,T1_P96,2021-01-19,4.22
T1_C65,T1,T1_P157,2021-05-19,13.25
T1_C65,T1,T1_P130,2020-03-01,48.32
T1_C65,T1,T1_P219,2021-04-20,19.34
T1_C65,T1,T1_P294,2020-10-13,49.78
T1_C65,T1,T1_P242,2021-11-13,72.19
T1_C65,T1,T1_P179,2020-02-24,53.4
T1_C66,T1,T1_P183,2021-05-04,26.88
T1_C66,T1,T1_P220,2021-10-31,53.1
T1_C66,T1,T1_P63,2020-08-31,11.69
T1_C66,T1,T1_P78,2022-05-01,51.14
T1_C67,T1,T1_P70,2021-05-22,50.44
T1_C67,T1,T1_P16,2022-07-19,87.4
T1_C67,T1,T1_P180,2021-02-11,96.78
T1_C67,T1,T1_P188,2020-09-22,56.77
T1_C67,T1,T1_P248,2022-07-30,87.33
T1_C67,T1,T1_P18,2020-02-13,76.19
T1_C67,T1,T1_P46,2022-05-19,46.67
T1_C67,T1,T1_P176,2020-01-11,80.73
T1_C67,T1,T1_P229,2021-07-02,35.29
T1_C67,T1,T1_P63,2021-12-25,76.27
T1_C67,T1,T1_P2,2021-09-24,50.8
T1_C67,T1,T1_P284,2021-11-05,47.88
T1_C67,T1,T1_P183,2022-01-02,71.06
T1_C67,T1,T1_P161,2020-09-01,17.79
T1_C67,T1,T1_P78,2022-02-04,5.37
T1_C68,T1,T1_P153,2020-08-25,40.76
T1_C68,T1,T1_P282,2021-07-12,17.08
T1_C68,T1,T1_P296,2022-09-03,81.13
T1_C68,T1,T1_P230,2021-09-01,98.49
T1_C68,T1,T1_P258,2020-06-26,46.03
T1_C68,T1,T1_P143,2020-10-03,34.8
T1_C68,T1,T1_P203,2022-06-16,87.55
T1_C68,T1,T1_P183,2022-02-14,30.49
T1_C68,T1,T1_P240,2022-09-13,25.05
T1_C68,T1,T1_P256,2022-06-08,38.57
T1_C69,T1,T1_P72,2021-10-13,35.11
T1_C69,T1,T1_P19,2020-07-23,38.51
T1_C69,T1,T1_P137,2021-09-20,43.25
T1_C69,T1,T1_P160,2020-08-31,82.68
T1_C69,T1,T1_P222,2022-09-26,52.11
T1_C69,T1,T1_P261,2022-03-10,96.24
T1_C70,T1,T1_P153,2020-05-12,48.37
T1_C70,T1,T1_P190,2021-03-01,67.96
T1_C70,T1,T1_P125,2020-09-27,30.54
T1_C70,T1,T1_P82,2021-05-08,21.67
T1_C70,T1,T1_P45,2021-03-14,92.96
T1_C71,T1,T1_P230,2020-04-25,59.93
T1_C71,T1,T1_P225,2021-02-28,10.06
T1_C71,T1,T1_P272,2021-08-30,17.41
T1_C71,T1,T1_P80,2020-11-30,54.45
T1_C71,T1,T1_P182,2022-01-06,47.32
T1_C71,T1,T1_P39,2020-05-08,87.5
T1_C71,T1,T1_P135,2021-04-13,77.35
T1_C72,T1,T1_P180,2022-03-25,77.25
T1_C72,T1,T1_P216,2020-09-22,20.52
T1_C72,T1,T1_P125,2020-11-12,8.17
T1_C72,T1,T1_P90,2020-11-07,60.65
T1_C72,T1,T1_P45,2020-11-09,87.82
T1_C72,T1,T1_P3,2022-05-25,72.76
T1_C72,T1,T1_P39,2020-04-30,15.91
T1_C72,T1,T1_P252,2021-11-09,22.92
T1_C72,T1,T1_P78,2020-12-18,57.61
T1_C73,T1,T1_P91,2021-07-08,46.75
T1_C73,T1,T1_P153,2020-11-16,68.56
T1_C73,T1,T1_P282,2020-02-21,16.17
T1_C73,T1,T1_P296,2021-01-13,19.84
T1_C73,T1,T1_P230,2022-05-21,87.61
T1_C73,T1,T1_P258,2022-05-18,60.64
T1_C73,T1,T1_P53,2022-08-10,2.8
T1_C73,T1,T1_P143,2021-01-30,15.92
T1_C73,T1,T1_P203,2020-08-12,84.97
T1_C73,T1,T1_P183,2022-08-28,13.82
T1_C73,T1,T1_P240,2021-01-23,24.42
T1_C73,T1,T1_P256,2022-08-09,71.26
T1_C74,T1,T1_P6,2020-03-03,76.04
T1_C74,T1,T1_P190,2020-07-22,65.84
T1_C74,T1,T1_P213,2021-11-24,87.45
T1_C74,T1,T1_P263,2021-01-19,73.83
T1_C74,T1,T1_P149,2021-09-06,76.05
T1_C74,T1,T1_P206,2021-11-06,27.22
T1_C74,T1,T1_P273,2020-07-27,85.82
T1_C74,T1,T1_P96,2020-04-26,18.35
T1_C74,T1,T1_P157,2021-12-24,4.93
T1_C74,T1,T1_P130,2022-09-25,98.95
T1_C74,T1,T1_P294,2021-03-04,40.75
T1_C74,T1,T1_P242,2020-04-08,46.35
T1_C75,T1,T1_P1,2021-12-12,92.72
T1_C75,T1,T1_P153,2021-05-23,55.7
T1_C75,T1,T1_P190,2020-10-20,94.63
T1_C75,T1,T1_P125,2022-02-20,82.9
T1_C75,T1,T1_P82,2020-06-28,20.42
T1_C75,T1,T1_P72,2022-06-01,37.75
T1_C75,T1,T1_P263,2021-03-31,62.94
T1_C75,T1,T1_P147,2020-01-17,68.26
T1_C75,T1,T1_P45,2020-07-15,6.74
T1_C75,T1,T1_P266,2020-02-27,37.72
T1_C75,T1,T1_P69,2021-11-12,24.1
T1_C76,T1,T1_P83,2022-09-21,27.5
T1_C76,T1,T1_P282,2021-11-07,17.66
T1_C76,T1,T1_P8,2021-08-10,49.03
T1_C76,T1,T1_P59,2022-06-09,56.84
T1_C76,T1,T1_P256,2022-09-07,4.12
T1_C76,T1,T1_P5,2020-10-26,9.24
T1_C77,T1,T1_P6,2021-11-23,19.64
T1_C77,T1,T1_P190,2022-07-24,91.77
T1_C77,T1,T1_P213,2020-11-16,57.26
T1_C77,T1,T1_P263,2020-02-28,66.59
T1_C77,T1,T1_P149,2021-12-06,65.55
T1_C77,T1,T1_P206,2021-08-17,84.74
T1_C77,T1,T1_P273,2020-04-09,38.87
T1_C77,T1,T1_P96,2021-12-16,57.48
T1_C77,T1,T1_P157,2021-10-12,5.78
T1_C77,T1,T1_P130,2021-10-11,6.17
T1_C77,T1,T1_P294,2022-05-11,87.05
T1_C77,T1,T1_P242,2022-02-15,62.77
T1_C77,T1,T1_P179,2020-02-04,57.54
T1_C78,T1,T1_P183,2021-02-11,34.76
T1_C78,T1,T1_P220,2021-06-16,38.63
T1_C78,T1,T1_P78,2020-06-06,29.94
T1_C79,T1,T1_P131,2021-04-11,27.5
T1_C79,T1,T1_P146,2020-11-16,60.87
T1_C79,T1,T1_P221,2021-12-07,64.07
T1_C79,T1,T1_P230,2021-08-03,56.84
T1_C79,T1,T1_P225,2021-03-24,58.14
T1_C79,T1,T1_P272,2022-05-17,19.91
T1_C79,T1,T1_P80,2020-08-28,6.88
T1_C79,T1,T1_P182,2020-12-04,35.78
T1_C79,T1,T1_P39,2022-03-25,68.46
T1_C79,T1,T1_P185,2021-11-02,76.0
T1_C79,T1,T1_P135,2021-02-22,88.34
T1_C79,T1,T1_P132,2022-06-15,93.14
T1_C80,T1,T1_P1,2021-11-21,84.83
T1_C80,T1,T1_P153,2021-07-02,71.76
T1_C80,T1,T1_P190,2021-07-04,5.36
T1_C80,T1,T1_P125,2021-06-19,47.61
T1_C80,T1,T1_P82,2021-03-02,69.58
T1_C80,T1,T1_P72,2020-02-23,80.67
T1_C80,T1,T1_P263,2020-03-12,5.65
T1_C80,T1,T1_P147,2022-03-30,70.98
T1_C80,T1,T1_P73,2022-02-01,57.63
T1_C80,T1,T1_P45,2022-03-14,6.06
T1_C80,T1,T1_P176,2022-04-17,13.68
T1_C80,T1,T1_P266,2022-09-20,54.46
T1_C80,T1,T1_P69,2020-06-22,6.99
T1_C81,T1,T1_P190,2022-09-11,6.2
T1_C81,T1,T1_P256,2021-12-18,68.38
T1_C81,T1,T1_P21,2021-03-31,78.85
T1_C81,T1,T1_P280,2021-10-02,87.33
T1_C81,T1,T1_P46,2022-01-23,51.54
T1_C81,T1,T1_P220,2022-08-17,92.1
T1_C81,T1,T1_P43,2021-11-26,43.15
T1_C81,T1,T1_P98,2020-06-25,18.54
T1_C81,T1,T1_P183,2020-10-14,7.59
T1_C81,T1,T1_P118,2020-06-18,4.5
T1_C82,T1,T1_P153,2021-12-25,75.29
T1_C82,T1,T1_P190,2022-03-04,89.73
T1_C82,T1,T1_P125,2021-02-24,91.08
T1_C82,T1,T1_P82,2020-08-30,15.77
T1_C82,T1,T1_P45,2020-03-16,67.13
T1_C82,T1,T1_P266,2020-09-18,81.4
T1_C83,T1,T1_P19,2022-05-01,0.58
T1_C83,T1,T1_P137,2021-05-20,94.62
T1_C83,T1,T1_P160,2020-09-09,56.55
T1_C83,T1,T1_P222,2020-02-02,49.72
T1_C83,T1,T1_P261,2021-06-25,42.87
T1_C84,T1,T1_P72,2022-01-24,34.95
T1_C84,T1,T1_P19,2021-11-15,2.92
T1_C84,T1,T1_P137,2022-05-20,47.19
T1_C84,T1,T1_P160,2022-06-01,91.4
T1_C84,T1,T1_P222,2022-07-22,55.79
T1_C84,T1,T1_P261,2022-09-25,42.01
T1_C85,T1,T1_P246,2022-03-31,71.66
T1_C85,T1,T1_P72,2022-07-06,92.14
T1_C85,T1,T1_P19,2021-08-19,94.05
T1_C85,T1,T1_P137,2020-09-30,76.76
T1_C85,T1,T1_P160,2022-05-01,15.12
T1_C85,T1,T1_P280,2021-08-07,93.56
T1_C85,T1,T1_P222,2020-06-24,23.88
T1_C85,T1,T1_P127,2022-08-26,13.68
T1_C85,T1,T1_P261,2021-11-19,1.49
T1_C86,T1,T1_P146,2020-09-08,24.94
T1_C86,T1,T1_P230,2020-06-11,72.11
T1_C86,T1,T1_P225,2020-10-11,55.39
T1_C86,T1,T1_P272,2021-10-10,35.01
T1_C86,T1,T1_P80,2022-09-23,14.96
T1_C86,T1,T1_P182,2021-12-28,17.72
T1_C86,T1,T1_P39,2020-12-18,43.77
T1_C86,T1,T1_P185,2020-05-29,33.75
T1_C86,T1,T1_P135,2021-08-16,37.91
T1_C87,T1,T1_P72,2020-05-16,84.06
T1_C87,T1,T1_P19,2022-02-09,17.8
T1_C87,T1,T1_P137,2022-02-04,97.29
T1_C87,T1,T1_P160,2020-06-03,13.72
T1_C87,T1,T1_P222,2020-07-08,31.47
T1_C87,T1,T1_P261,2020-07-08,91.81
T1_C88,T1,T1_P154,2020-08-05,1.96
T1_C88,T1,T1_P190,2020-09-01,8.87
T1_C88,T1,T1_P256,2021-02-21,74.85
T1_C88,T1,T1_P124,2020-07-15,67.39
T1_C88,T1,T1_P107,2020-03-21,45.02
T1_C88,T1,T1_P21,2021-08-28,81.49
T1_C88,T1,T1_P280,2021-04-08,66.86
T1_C88,T1,T1_P46,2020-02-05,49.52
T1_C88,T1,T1_P220,2022-03-05,89.69
T1_C88,T1,T1_P43,2020-11-20,78.91
T1_C88,T1,T1_P98,2022-04-19,26.35
T1_C88,T1,T1_P295,2020-07-21,9.3
T1_C88,T1,T1_P40,2020-01-29,39.0
T1_C88,T1,T1_P183,2022-03-15,47.81
T1_C88,T1,T1_P118,2020-02-20,93.04
T1_C89,T1,T1_P6,2021-07-09,27.43
T1_C89,T1,T1_P190,2021-03-03,10.58
T1_C89,T1,T1_P213,2022-09-03,86.22
T1_C89,T1,T1_P263,2022-04-14,9.7
T1_C89,T1,T1_P149,2020-09-27,2.77
T1_C89,T1,T1_P206,2022-07-18,0.27
T1_C89,T1,T1_P273,2021-10-30,6.17
T1_C89,T1,T1_P96,2021-02-03,17.3
T1_C89,T1,T1_P130,2020-08-05,92.24
T1_C89,T1,T1_P294,2020-11-10,62.01
T1_C89,T1,T1_P242,2021-10-28,93.07
T1_C90,T1,T1_P6,2020-12-28,5.03
T1_C90,T1,T1_P190,2021-04-04,38.67
T1_C90,T1,T1_P213,2020-02-25,50.83
T1_C90,T1,T1_P263,2020-06-24,83.11
T1_C90,T1,T1_P273,2020-02-01,46.83
T1_C90,T1,T1_P96,2020-02-17,83.66
T1_C90,T1,T1_P130,2022-06-02,99.08
T1_C90,T1,T1_P294,2022-01-14,7.93
T1_C90,T1,T1_P242,2021-03-29,48.61
T1_C91,T1,T1_P180,2020-06-05,1.38
T1_C91,T1,T1_P216,2022-07-30,34.27
T1_C91,T1,T1_P125,2022-04-25,64.87
T1_C91,T1,T1_P90,2021-10-09,82.48
T1_C91,T1,T1_P45,2020-11-16,74.21
T1_C91,T1,T1_P39,2021-06-20,48.21
T1_C91,T1,T1_P78,2021-03-09,82.08
T1_C92,T1,T1_P113,2022-04-27,83.06
T1_C92,T1,T1_P216,2022-05-04,35.13
T1_C92,T1,T1_P120,2020-08-09,93.03
T1_C92,T1,T1_P220,2020-07-19,91.97
T1_C92,T1,T1_P39,2020-12-12,74.86
T1_C92,T1,T1_P63,2021-08-22,26.73
T1_C92,T1,T1_P43,2022-02-15,93.22
T1_C92,T1,T1_P183,2020-06-18,57.93
T1_C92,T1,T1_P78,2020-11-16,75.19
T1_C93,T1,T1_P91,2021-04-01,53.46
T1_C93,T1,T1_P153,2020-02-14,97.52
T1_C93,T1,T1_P158,2020-08-15,94.56
T1_C93,T1,T1_P282,2020-05-14,19.47
T1_C93,T1,T1_P296,2020-01-06,26.66
T1_C93,T1,T1_P230,2022-02-06,73.61
T1_C93,T1,T1_P258,2022-07-21,73.6
T1_C93,T1,T1_P53,2021-09-17,70.84
T1_C93,T1,T1_P143,2020-11-19,56.92
T1_C93,T1,T1_P203,2021-09-19,93.12
T1_C93,T1,T1_P183,2021-09-29,82.23
T1_C93,T1,T1_P254,2020-04-09,26.48
T1_C93,T1,T1_P240,2021-09-10,7.34
T1_C93,T1,T1_P256,2021-03-15,61.94
T1_C93,T1,T1_P134,2022-09-25,14.45
T1_C94,T1,T1_P153,2021-08-13,47.43
T1_C94,T1,T1_P282,2022-07-28,81.36
T1_C94,T1,T1_P183,2020-03-06,98.67
T1_C94,T1,T1_P240,2021-05-02,93.56
T1_C94,T1,T1_P256,2021-04-01,93.26
T1_C95,T1,T1_P16,2020-11-27,44.22
T1_C95,T1,T1_P83,2022-06-07,60.84
T1_C95,T1,T1_P282,2021-08-12,68.92
T1_C95,T1,T1_P8,2020-12-02,49.21
T1_C95,T1,T1_P59,2021-01-08,39.59
T1_C95,T1,T1_P238,2020-01-29,45.67
T1_C95,T1,T1_P150,2022-02-02,77.3
T1_C95,T1,T1_P170,2022-03-07,89.89
T1_C95,T1,T1_P176,2021-03-02,51.89
T1_C95,T1,T1_P252,2020-12-20,82.7
T1_C95,T1,T1_P226,2020-11-04,58.44
T1_C95,T1,T1_P105,2020-05-30,44.01
T1_C95,T1,T1_P256,2020-11-12,89.84
T1_C95,T1,T1_P5,2022-07-09,34.98
T1_C96,T1,T1_P70,2021-04-02,52.43
T1_C96,T1,T1_P63,2020-01-21,48.98
T1_C96,T1,T1_P284,2021-12-17,77.4
T1_C96,T1,T1_P183,2020-01-17,81.4
T1_C96,T1,T1_P78,2020-01-22,23.13
T1_C97,T1,T1_P159,2022-02-04,67.54
T1_C97,T1,T1_P113,2020-08-21,13.5
T1_C97,T1,T1_P216,2020-03-13,43.07
T1_C97,T1,T1_P108,2020-05-12,36.29
T1_C97,T1,T1_P120,2022-05-28,9.33
T1_C97,T1,T1_P53,2020-05-30,30.15
T1_C97,T1,T1_P241,2021-06-30,5.6
T1_C97,T1,T1_P220,2020-08-30,68.63
T1_C97,T1,T1_P39,2020-04-19,92.36
T1_C97,T1,T1_P63,2022-07-18,97.43
T1_C97,T1,T1_P43,2022-01-10,22.96
T1_C97,T1,T1_P183,2021-10-01,16.49
T1_C97,T1,T1_P152,2021-11-22,21.02
T1_C97,T1,T1_P78,2022-08-30,14.12
T1_C98,T1,T1_P153,2021-10-24,18.23
T1_C98,T1,T1_P190,2022-04-22,2.22
T1_C98,T1,T1_P45,2020-05-28,53.37
T1_C99,T1,T1_P190,2021-12-19,43.33
T1_C99,T1,T1_P213,2022-06-17,41.27
T1_C99,T1,T1_P273,2020-10-23,1.18
T1_C99,T1,T1_P96,2021-06-08,71.68
T1_C99,T1,T1_P130,2022-08-09,72.84
T1_C99,T1,T1_P294,2020-11-14,4.61
T1_C100,T1,T1_P83,2021-09-09,94.92
T1_C100,T1,T1_P282,2020-10-11,84.25
T1_C100,T1,T1_P8,2022-07-18,49.61
T1_C100,T1,T1_P59,2021-03-31,59.5
T1_C100,T1,T1_P256,2021-05-15,75.02
T1_C100,T1,T1_P5,2020-01-24,12.14
T1_C101,T1,T1_P282,2021-05-26,0.35
T1_C101,T1,T1_P183,2021-04-24,49.69
T1_C101,T1,T1_P240,2021-11-29,59.69
T1_C102,T1,T1_P16,2022-03-30,13.32
T1_C102,T1,T1_P83,2021-08-17,49.05
T1_C102,T1,T1_P282,2022-09-25,13.61
T1_C102,T1,T1_P8,2021-02-27,76.02
T1_C102,T1,T1_P59,2020-12-05,74.91
T1_C102,T1,T1_P238,2021-03-23,98.8
T1_C102,T1,T1_P170,2020-12-09,16.0
T1_C102,T1,T1_P252,2020-01-13,19.91
T1_C102,T1,T1_P256,2020-01-25,17.95
T1_C102,T1,T1_P5,2022-08-19,78.03
T1_C103,T1,T1_P282,2020-02-19,21.43
T1_C103,T1,T1_P83,2021-01-22,77.33
T1_C103,T1,T1_P5,2022-07-09,29.27
T1_C104,T1,T1_P190,2022-08-13,33.13
T1_C104,T1,T1_P220,2020-10-16,29.99
T1_C104,T1,T1_P118,2020-04-17,82.98
T1_C105,T1,T1_P153,2022-04-11,13.89
T1_C105,T1,T1_P190,2020-03-23,97.01
T1_C105,T1,T1_P125,2020-01-19,84.9
T1_C105,T1,T1_P82,2021-06-04,81.93
T1_C105,T1,T1_P45,2022-01-22,43.65
T1_C106,T1,T1_P154,2021-08-29,27.6
T1_C106,T1,T1_P190,2022-02-02,55.48
T1_C106,T1,T1_P256,2022-09-14,34.76
T1_C106,T1,T1_P124,2021-05-15,30.41
T1_C106,T1,T1_P21,2022-02-13,58.57
T1_C106,T1,T1_P280,2020-10-14,34.81
T1_C106,T1,T1_P46,2021-12-25,20.59
T1_C106,T1,T1_P220,2022-05-31,68.36
T1_C106,T1,T1_P43,2022-06-15,88.06
T1_C106,T1,T1_P98,2022-01-12,45.3
T1_C106,T1,T1_P295,2021-01-27,77.0
T1_C106,T1,T1_P40,2021-08-05,39.49
T1_C106,T1,T1_P183,2022-03-26,41.31
T1_C106,T1,T1_P118,2020-11-25,72.56
T1_C107,T1,T1_P154,2020-01-20,49.86
T1_C107,T1,T1_P190,2022-07-17,34.61
T1_C107,T1,T1_P256,2020-04-29,44.41
T1_C107,T1,T1_P21,2020-01-14,3.45
T1_C107,T1,T1_P280,2020-06-17,99.92
T1_C107,T1,T1_P46,2020-11-03,42.88
T1_C107,T1,T1_P220,2021-02-25,13.87
T1_C107,T1,T1_P43,2022-04-23,20.26
T1_C107,T1,T1_P98,2021-08-25,61.35
T1_C107,T1,T1_P183,2021-04-17,15.52
T1_C107,T1,T1_P118,2020-05-17,50.72
T1_C108,T1,T1_P130,2020-10-26,20.27
T1_C108,T1,T1_P96,2022-03-06,49.14
T1_C108,T1,T1_P190,2020-01-17,42.94
T1_C108,T1,T1_P213,2022-07-01,16.67
T1_C109,T1,T1_P190,2022-01-12,48.18
T1_C109,T1,T1_P256,2021-10-06,62.78
T1_C109,T1,T1_P280,2022-01-06,62.9
T1_C109,T1,T1_P46,2021-07-10,11.33
T1_C109,T1,T1_P220,2020-04-19,38.95
T1_C109,T1,T1_P43,2021-06-14,74.45
T1_C109,T1,T1_P98,2020-01-17,69.82
T1_C109,T1,T1_P183,2020-12-03,62.41
T1_C109,T1,T1_P118,2020-04-18,89.11
T1_C110,T1,T1_P246,2020-08-03,90.16
T1_C110,T1,T1_P85,2020-10-14,7.09
T1_C110,T1,T1_P72,2020-10-06,91.37
T1_C110,T1,T1_P19,2021-12-27,88.23
T1_C110,T1,T1_P140,2022-09-12,15.96
T1_C110,T1,T1_P137,2021-08-16,84.14
T1_C110,T1,T1_P160,2021-11-30,29.91
T1_C110,T1,T1_P119,2020-10-19,98.52
T1_C110,T1,T1_P141,2020-09-03,11.66
T1_C110,T1,T1_P280,2021-07-10,29.31
T1_C110,T1,T1_P172,2020-12-22,33.72
T1_C110,T1,T1_P222,2020-12-19,0.81
T1_C110,T1,T1_P127,2020-04-14,86.51
T1_C110,T1,T1_P261,2021-05-01,24.65
T1_C110,T1,T1_P201,2021-11-26,79.75
T1_C111,T1,T1_P225,2022-01-29,76.97
T1_C111,T1,T1_P272,2020-02-24,87.47
T1_C111,T1,T1_P80,2020-04-17,55.47
T1_C111,T1,T1_P182,2021-02-02,68.33
T1_C111,T1,T1_P39,2021-11-28,38.53
T1_C111,T1,T1_P135,2020-09-08,69.93
T1_C112,T1,T1_P16,2020-10-24,91.02
T1_C112,T1,T1_P83,2021-12-31,35.52
T1_C112,T1,T1_P282,2021-09-29,11.11
T1_C112,T1,T1_P8,2021-02-21,67.41
T1_C112,T1,T1_P59,2020-11-24,49.1
T1_C112,T1,T1_P170,2020-01-11,89.87
T1_C112,T1,T1_P256,2021-03-04,38.96
T1_C112,T1,T1_P5,2022-06-26,51.33
T1_C113,T1,T1_P70,2021-05-07,26.49
T1_C113,T1,T1_P16,2022-06-28,4.0
T1_C113,T1,T1_P180,2021-11-14,76.65
T1_C113,T1,T1_P188,2021-05-04,16.36
T1_C113,T1,T1_P248,2020-10-15,38.75
T1_C113,T1,T1_P46,2021-04-17,74.0
T1_C113,T1,T1_P176,2022-04-30,72.58
T1_C113,T1,T1_P229,2021-11-20,3.61
T1_C113,T1,T1_P63,2021-04-13,21.54
T1_C113,T1,T1_P2,2021-12-04,0.53
T1_C113,T1,T1_P284,2020-08-10,11.19
T1_C113,T1,T1_P183,2022-06-22,94.84
T1_C113,T1,T1_P161,2020-06-07,19.36
T1_C113,T1,T1_P78,2021-09-17,38.73
T1_C114,T1,T1_P153,2021-02-04,60.74
T1_C114,T1,T1_P190,2020-09-21,79.67
T1_C114,T1,T1_P125,2022-01-26,10.69
T1_C114,T1,T1_P82,2022-09-07,34.25
T1_C114,T1,T1_P72,2020-12-06,21.47
T1_C114,T1,T1_P263,2021-02-12,48.76
T1_C114,T1,T1_P45,2021-12-06,17.56
T1_C114,T1,T1_P266,2021-06-05,74.75
T1_C114,T1,T1_P69,2020-02-19,16.54
